,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,ENSEMBL,symbol
ENSMUSG00000009406,6.09238451935081,5.51609553478712,5.5573053368329,4.54958183990442,6.01949317738791,5.05088265835929,5.66913580246914,5.57037037037037,5.34979423868313,5.16872427983539,5.28,5.63636363636364,ENSMUSG00000009406,Elk1
ENSMUSG00000009418,0.947322662525597,0.791642027575653,0.831390836211662,0.758305564098849,0.767224182906245,0.850554922651051,1.68973638361393,1.50087613644465,1.48472087247597,1.04696533267962,1.12678275943582,1.30729722566457,ENSMUSG00000009418,Nav1
ENSMUSG00000009471,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000009471,Myod1
ENSMUSG00000009487,0,0.00668703090478203,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000009487,Otog
ENSMUSG00000009545,0,0,0,0,0,0,0,0,0,0.0197005516154452,0,0,ENSMUSG00000009545,Kcnq1
ENSMUSG00000009549,55.2238935669161,55.8001026374945,56.2690684546102,58.0046403712297,55.5284188816977,53.6317048666074,58.3483715734296,59.588259124222,56.0353470252929,63.6618830741027,56.4965197215777,57.6530970962525,ENSMUSG00000009549,Srp14
ENSMUSG00000009551,0.789127043383777,1.16128185320388,0.978402821203265,0.929459809576921,0.758243528865383,0.100981030713381,0.8403865778258,0.514522394587224,0.600276127018428,0.450207095263821,0.864397622906537,0.920878149403271,ENSMUSG00000009551,6330409D20Rik
ENSMUSG00000009555,20.7638944968489,20.7582082795439,20.7606716286584,21.734044321359,23.0676622638609,21.2182749524061,20.6425781890978,21.8474708973872,22.0519328031389,20.9944610358118,21.236585605986,21.1676676183913,ENSMUSG00000009555,Cdk9
ENSMUSG00000009563,8.13722105305382,8.59150549153302,8.02159707086213,8.28079007511664,8.38830469006892,8.55575720238656,7.86263759615793,7.66227694698943,7.70916268812482,7.23693220186909,7.08912405967104,8.04133390516152,ENSMUSG00000009563,Tor2a
ENSMUSG00000009566,3.21639934814307,3.72315759434972,3.60641942657931,3.55259377821555,4.666365340833,4.24707498038097,3.23367260390161,3.46464921846601,3.26901328809726,3.55615634718688,3.69751908396947,4.59479094378903,ENSMUSG00000009566,Fpgs
ENSMUSG00000009580,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000009580,Odam
ENSMUSG00000009596,0,0.033461490843263,0,0,0.0314068378967469,0,0.0795639893384254,0,0.0331516622243439,0,0,0,ENSMUSG00000009596,Taf7l
ENSMUSG00000009614,0,0,0.0160497671178791,0.0109587119568314,0.0178800037190408,0.00952486179425537,0,0.0679440141323549,0.0188733372589875,0.0188733372589875,0,0.0463254641811511,ENSMUSG00000009614,Sardh
ENSMUSG00000009621,2.07396551094116,1.97972791473862,2.43619015848386,1.86189643130217,1.81961451929023,2.24259635155039,3.47680017188675,3.52423645031538,3.13335221483239,2.82408628193985,2.66326799683572,2.71680503727616,ENSMUSG00000009621,Vav2
ENSMUSG00000009633,136.095666868768,135.304784488771,149.253731343284,139.130649482118,110.681410759965,125.00402373467,75.5198367138666,75.3375977256574,63.2521154909215,85.4700854700855,69.6900114810562,64.9723410917441,ENSMUSG00000009633,G0s2
ENSMUSG00000009640,7.35187405953299,7.97346836343768,7.56087508096158,8.16868051139229,7.91620451536728,7.44931606066189,7.89334541883828,7.4455342980156,8.08847596746985,7.11282322431201,7.0700203942896,7.30022866324702,ENSMUSG00000009640,Dmap1
ENSMUSG00000009646,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000009646,Pla2g12b
ENSMUSG00000009647,16.4326366696523,16.4344649558861,15.462095344039,15.7258565978393,15.0980610336935,14.6910634400566,16.2915060315881,15.0419575864172,15.7295711331279,15.9138120834427,15.0105708245243,15.0789702773287,ENSMUSG00000009647,Mcu
ENSMUSG00000009654,0.787483310723017,1.01228738243324,1.20405465404751,0.513827086908713,0.838349457587901,0.744328957671501,1.41587908392623,1.15293011119708,1.50437152667162,1.3863816030111,1.40172029308697,1.44805815401547,ENSMUSG00000009654,Oit3
ENSMUSG00000009670,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000009670,Tex11
ENSMUSG00000009681,12.2234055411251,12.9270527268209,12.5613484431759,10.300931230372,12.2312072041276,13.040863902699,14.8275939832668,14.2364232073995,14.9121620097873,12.0650384502627,12.8983154049117,13.7576803144085,ENSMUSG00000009681,Bcr
ENSMUSG00000009687,109.312974322364,108.574101319859,107.440535938673,92.3979814594819,89.8492690650138,91.6172775535779,95.8975973140279,97.0495847064038,92.8299134153714,85.9850812636459,82.2743828409551,85.1697877193628,ENSMUSG00000009687,Fxyd5
ENSMUSG00000009731,0.502435883598632,0.541740317552696,0.482508417815776,0.605484262751677,0.508475561211741,0.510783727978256,0.717676934967429,0.567832300194009,0.613399089715751,0.429379362801026,0.612785690626035,0.319943388840375,ENSMUSG00000009731,Kcnd1
ENSMUSG00000009772,4.69095539124802,6.43157589331016,5.43077091659612,3.79854865842168,4.89639759285045,5.17384549639617,6.49096871760888,7.00558553441257,5.97554275486681,4.58785747056125,5.53601468114391,6.11714329408166,ENSMUSG00000009772,Nuak2
ENSMUSG00000009863,46.7010331828887,45.0611630995773,48.1331786803742,47.2741481931158,47.1042954563567,47.4264193053424,47.5160429735381,46.1666821173635,49.7512437810945,47.4980171605739,46.2686567164179,49.2596307002537,ENSMUSG00000009863,Sdhb
ENSMUSG00000009876,6.27976851807124,7.31270240515586,8.12452183803766,6.6568662801986,6.26027665897331,6.91090556970773,9.07614407184485,7.86144208328215,6.20999331231489,6.13037801343906,7.39466895958727,7.91448448370202,ENSMUSG00000009876,Cox4i2
ENSMUSG00000009905,4.51238011981591,5.21824675463547,4.82891583632138,6.31136044880785,5.27921634750492,5.4214161979512,5.70811085685228,4.78369837637572,5.25468260022036,4.92626493770659,5.05720823798627,5.98086124401914,ENSMUSG00000009905,Kdsr
ENSMUSG00000009907,26.718037477149,27.816644079751,26.7703198434533,25.963487201903,24.8539387425938,25.4949260787854,26.4839036834896,26.473448135253,25.0846028111484,26.4002592975963,26.7996612402371,25.9951068034252,ENSMUSG00000009907,Vps4b
ENSMUSG00000009941,0.296332880602544,0.246482489473144,0.294193994981397,0.307219662058372,0.231347599768652,0.164321659648762,0.512820512820513,0.251177394034537,0.223850223850224,0.345950345950346,0.263736263736264,0.274725274725275,ENSMUSG00000009941,Nxf2
ENSMUSG00000009995,5.00046984280402,5.54383144072623,4.86834307001947,4.93313292480826,4.70037099918254,4.83480163914291,5.44935616620204,4.73914774990044,5.22700119474313,4.44156821098279,4.27120669056153,5.30846095362224,ENSMUSG00000009995,Taz
ENSMUSG00000010136,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000010136,Pifo
ENSMUSG00000010175,0,0.00920586524086226,0.0387806134162308,0.0423667776676242,0,0,0.0218895017949391,0.0375248602198957,0,0,0,0,ENSMUSG00000010175,Prox1
ENSMUSG00000010290,14.1342985813713,13.7024805003162,14.6641588829736,13.0910402557262,12.3283918297769,13.405188023978,14.5877514298567,14.6244732710898,12.2635648951438,14.4592249855408,12.9554655870445,12.2574793627425,ENSMUSG00000010290,AI597479
ENSMUSG00000010307,11.9900145659943,14.4530626078623,14.2776025443672,10.488241068187,11.4082622145192,12.8558238830042,19.9620212125423,19.2540542686437,17.0595772930079,14.7437975699751,16.5068778657774,17.0999280003032,ENSMUSG00000010307,Tmem86a
ENSMUSG00000010311,0.0213448994228339,0.0177541686788058,0,0,0.0166640004265984,0.0177541686788058,0.0211077338736913,0.0542770299609205,0.0175897782280761,0,0,0.0431749101961868,ENSMUSG00000010311,Optc
ENSMUSG00000010453,9.48521592612922,9.88238330416261,8.77337243619694,8.87052139684401,9.50554311147089,8.95131578624977,9.71967335683144,9.69609201716167,9.87179611666197,8.95744123044656,8.91374639517609,9.04681702986343,ENSMUSG00000010453,Kansl3
ENSMUSG00000010461,0.00870869249432629,0,0,0.016668250150431,0,0.00724367880369196,0.0430596462219466,0.022144960914144,0.0287064308146311,0.0287064308146311,0.0232522089598512,0.0264229647271036,ENSMUSG00000010461,Eya4
ENSMUSG00000010476,0,0,0,0,0,0,0,0.00501939998092628,0,0,0,0,ENSMUSG00000010476,Ebf3
ENSMUSG00000010492,0.141765835243797,0.23583475395697,0.198695422625164,0.407005139893481,0.395274415310085,0.218989414388615,0.220299607466154,0.171662031791808,0.133514913615851,0.11682554941387,0.234318673395818,0.286753621288589,ENSMUSG00000010492,Uckl1os
ENSMUSG00000010505,0.00721131830831126,0,0,0.0069011540799968,0.0112597777094685,0,0,0.00611245075656859,0,0.00594266045777502,0.00641807329439702,0,ENSMUSG00000010505,Myt1
ENSMUSG00000010517,15.4817729352936,14.6892527408884,16.3422968355371,17.6264422692137,16.7785744437257,16.0805255775804,15.8290539111034,14.2107041882012,14.9539361067836,16.5727437667891,16.7214817379263,15.2839630509701,ENSMUSG00000010517,Faf1
ENSMUSG00000010538,1.36193394620361,0.881084993234526,0.159071025212757,0.506860721914485,0.472561876070648,0.566411781365052,0.374111485222596,0.705467372134039,0.374111485222596,0.187055742611298,0.740740740740741,0.229568411386593,ENSMUSG00000010538,Tsacc
ENSMUSG00000010609,4.56849053390349,4.87198826894141,4.78215008048205,4.73541162840895,4.49197553490445,5.37928763682725,6.15640220310437,5.48175025848111,5.99329358034807,5.67086955862048,5.51003687013519,5.91225652675878,ENSMUSG00000010609,Psen2
ENSMUSG00000010721,0.763278346871845,0.910909591532957,0.744202920880183,0.841604479241349,0.893839116731502,0.710785514605262,0.959905486229048,0.808711581804693,0.799921238524207,0.813595105849407,0.64978217529351,0.662871795560269,ENSMUSG00000010721,Lmbr1
ENSMUSG00000010751,2.20004714386737,2.44784951666855,1.91218945692818,2.28315184326915,2.66559596703137,2.44784951666855,2.55703892067528,1.97378379196561,2.3427750700478,2.10732028913847,2.59376986649714,2.57180835693232,ENSMUSG00000010751,Tnfrsf22
ENSMUSG00000010755,11.6819730170689,12.1195462042081,11.611824951334,13.0261894967777,13.2156285407059,13.0710411084243,12.489144842086,11.8508942038354,10.4742751801575,11.883541295306,12.2788975730152,12.2587973523802,ENSMUSG00000010755,Cars
ENSMUSG00000010760,0.675959863005468,0.312359438252786,0.263168975535812,0.431257547007073,0.117271789098414,0.124943775301115,0.29708853238265,0.381970970206264,0.928401663695781,0.990295107942167,0.802139037433155,0.759601361205639,ENSMUSG00000010760,Phlda2
ENSMUSG00000010796,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000010796,Asz1
ENSMUSG00000010797,0,0.0414447644901258,0.0349180299247516,0,0,0.0828895289802516,0.0985464400098546,0,0,0,0,0.201572263656521,ENSMUSG00000010797,Wnt2
ENSMUSG00000010825,0,0.0107981448787098,0,0,0,0,0.0256755889338212,0,0,0,0.0115540150202195,0,ENSMUSG00000010825,Grid2ip
ENSMUSG00000010911,13.7640449438202,13.6292834890966,13.5170603674541,14.0681003584229,13.7792397660819,13.7461059190031,16.2037037037037,15,16.4351851851852,14.0046296296296,14.5,15.9090909090909,ENSMUSG00000010911,Apip
ENSMUSG00000010914,9.57758896661751,9.71246731591055,11.0699614206328,9.79343387925449,10.0584249039226,10.1271569316461,9.15979033681042,9.9419496897311,10.2280000691958,10.1415053540229,10.3689864549276,9.12912402870366,ENSMUSG00000010914,Pdhx
ENSMUSG00000011008,0.762248509495144,0.702562468084815,0.750731241103113,1.06462259129139,0.691589626798937,0.65115545822495,4.60416412011572,4.48775036233782,4.31215961102283,3.68401037634628,3.04363769710304,3.81288128812881,ENSMUSG00000011008,Mcoln2
ENSMUSG00000011034,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000011034,Slc5a1
ENSMUSG00000011096,8.93040961266564,8.05183111114135,7.85395090994041,6.88923596024598,7.63193020775455,7.47346014400303,7.36156615297496,7.87005737861217,8.23569595563286,7.39302583738939,7.82672005824536,6.9635194316665,ENSMUSG00000011096,Akt1s1
ENSMUSG00000011154,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000011154,Cfap161
ENSMUSG00000011257,28.3689172891105,26.1022476234426,27.2465700684126,28.9012845361017,33.4922077109062,32.7810340491923,26.6178030668338,28.344561857919,28.2180145233477,29.0842004121973,32.2596200212171,31.4968568898552,ENSMUSG00000011257,Pabpc4
ENSMUSG00000011263,0.723034430899599,0.856998520549922,0.722038123612927,0.864920219758929,0.945494366546998,0.917138767606057,1.68025168025168,1.59343016485874,1.89177272510606,1.96625196625197,1.70527670527671,2.13890838890839,ENSMUSG00000011263,Exoc3l2
ENSMUSG00000011267,3.67797514517641,4.00718708393118,5.08235225783499,3.81722908827714,3.51847807624178,4.43806741553668,3.68833563854311,3.20533930492437,3.5858818708058,3.20168024179089,4.10327339787921,3.40542352990486,ENSMUSG00000011267,Zfp296
ENSMUSG00000011349,0,0,0,0,0.108362320254001,0,0,0,0,0,0.0617665225447807,0,ENSMUSG00000011349,Dmrtc2
ENSMUSG00000011350,0.0344978663069689,0,0.0725270102674071,0,0,0,0.0341145566813359,0.0584820971680044,0,0,0,0.0348898875150026,ENSMUSG00000011350,Gm5893
ENSMUSG00000011382,7.62952958418345,7.06312594115257,6.80669392029321,6.2426092456618,6.42751379728093,5.4019169634534,5.88235294117647,5.69967117281695,5.44662309368192,4.12048877522023,4.56521739130435,5.1150895140665,ENSMUSG00000011382,Dhdh
ENSMUSG00000011427,2.15291924432535,2.52332378721055,2.32025721708578,2.27883941518113,2.12645127115946,1.99423976731156,2.70963371558523,2.55756243562892,2.56716289522212,2.63436611237453,2.26447960516766,2.21037490597659,ENSMUSG00000011427,Zfp790
ENSMUSG00000011463,0,0,0,0,0.046095269703423,0,0.0291936708121679,0.0250231464104296,0.0243280590101399,0,0.0262743037309511,0,ENSMUSG00000011463,Cpb1
ENSMUSG00000011632,0,0,0,0,0,0,0.131804402267036,0,0,0.109837001889196,0,0.134799956864014,ENSMUSG00000011632,Pinlyp
ENSMUSG00000011658,1.32312952069253,1.30294642992678,1.11907370539159,0.858701410598995,0.985476685758793,1.15114684585764,1.15803404920893,1.21174620362493,1.09662315265997,1.05902464456877,0.947482403898213,1.16897179701728,ENSMUSG00000011658,Fuz
ENSMUSG00000011751,0.0445729730886218,0.074149431867053,0.0874612983754689,0.0682493695464488,0.0487174776038796,0.0889793182404637,0.0528932613984978,0.037780900998927,0.0440777178320815,0.0734628630534692,0.0872738813075214,0.15327024609792,ENSMUSG00000011751,Sptbn4
ENSMUSG00000011831,3.92406142132701,4.32730366151919,3.47785619717889,4.59640036431358,4.58835140949719,4.02454009475761,4.45989605281641,4.45487929685148,4.68230556726132,4.71888607950555,4.69342604298356,4.99224227100333,ENSMUSG00000011831,Evi5
ENSMUSG00000011884,80.8669324037166,81.3858114898975,82.7793620976612,76.5580764783285,78.4757009953809,75.8118364659265,70.8350501304766,73.7241744658308,72.1913198736437,71.3901478734606,71.6934487021014,73.6388920103382,ENSMUSG00000011884,Gltp
ENSMUSG00000012042,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000012042,4930579F01Rik
ENSMUSG00000012117,10.0318552974154,10.1594743581321,10.0597858120121,9.87884164283147,10.4010488670808,10.1133735102223,10.3520094271112,9.94779463147943,9.6543392572496,9.62008376609437,10.2047108151437,10.4331326584379,ENSMUSG00000012117,Dhdds
ENSMUSG00000012123,0.219979541902603,0.23287553883657,0.126130002193261,0.258363069008776,0.226382455203596,0.23287553883657,0.247199232693582,0.194934252066939,0.123599616346791,0.214239335001104,0.177983447539379,0.323606268253416,ENSMUSG00000012123,Crybg2
ENSMUSG00000012126,1.39961591309462,0.917900515255619,0.773349253010639,1.0947161272292,1.01913665466817,0.906706606532989,1.46391450739277,1.01523421681524,0.975943004928512,1.14229692622314,1.08995089232243,1.11608358104945,ENSMUSG00000012126,Ubxn11
ENSMUSG00000012187,0.0364567003769623,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000012187,Mogat1
ENSMUSG00000012350,0,0,0,0,0,0,0,0.00928156078726199,0,0,0.0194912776532502,0,ENSMUSG00000012350,Ehf
ENSMUSG00000012396,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000012396,Nanog
ENSMUSG00000012428,0.605423885752951,0.325843861545981,0.374358910365998,0.647546989758533,0.472655489754497,0.473954707703245,1.23261137524212,1.08671043694815,1.14456770558197,1.64348183365616,1.61648177496038,1.72885751332661,ENSMUSG00000012428,Steap4
ENSMUSG00000012483,36.6498238149059,36.9822485207101,34.5944183012626,34.1191066997519,32.8947368421053,31.7286954598241,39.1190006574622,35.0098619329389,31.5033968880123,33.9688801227263,33.4319526627219,36.3938945669715,ENSMUSG00000012483,Rpa3
ENSMUSG00000012520,0,0,0,0,0,0,0,0,0.0441969415716432,0,0,0,ENSMUSG00000012520,Phox2b
ENSMUSG00000012535,9.11924187354797,9.19854495743401,9.10543155457056,9.73096318234392,9.43566853332514,9.1167397157177,9.47178456417904,9.33670492122155,9.59515730474688,10.0094015431498,9.67710562147442,9.54337677494651,ENSMUSG00000012535,Tnpo3
ENSMUSG00000012640,3.49749206781365,3.71044586320126,3.32425827945785,3.55750633837397,3.71151550824872,3.623346195051,4.67018742880812,4.56219766564594,4.20247834040937,4.004004004004,4.52003727865797,4.34211641108193,ENSMUSG00000012640,Zfp715
ENSMUSG00000012777,0.114302696400608,0,0,0.0546932256970652,0.0446181578055005,0.142611308125992,0.113032666440601,0,0.188387777401002,0,0.0508646998982706,0.0578007953389439,ENSMUSG00000012777,Acp4
ENSMUSG00000012819,0.47003356613749,0.573013738899724,0.538093364227603,0.388010143203213,0.495810818760137,0.480495895639873,0.645767913850303,0.656919322095755,0.683023755033974,0.629801124771586,0.683378572569056,0.602383406151568,ENSMUSG00000012819,Cdh23
ENSMUSG00000012848,478.62874732235,475.106090306777,463.988758073005,492.421426067745,469.097505040177,455.842121621497,432.078439980975,439.186540602412,432.901620751473,439.42609056208,430.655251893316,430.748046816535,ENSMUSG00000012848,Rps5
ENSMUSG00000013083,0,0.112940113504814,0.14273140328758,0.0649709255108339,0,0,0,0.0575456768810243,0,0.111894371713103,0,0.068662455369404,ENSMUSG00000013083,2200002J24Rik
ENSMUSG00000013091,0.563488217461373,0.187478322818924,0.552839621225882,0.75495303113642,0.263949743968748,0.46869580704731,0.334336342360415,0.477623346229164,0.185742412422453,0.0928712062112263,0.601805416248746,0.341934895595879,ENSMUSG00000013091,Tmem190
ENSMUSG00000013275,5.35616498587012,6.35021959790809,5.3781964554324,4.28424430903172,5.18015066124935,4.6712348351104,4.58516146883276,4.15036167437448,4.49622514723902,4.06801322845435,3.91319815012451,5.37660489634876,ENSMUSG00000013275,Slc41a1
ENSMUSG00000013338,0,0,0,0.00906099955510492,0,0,0.00936303287360842,0,0,0,0,0,ENSMUSG00000013338,Fer1l4
ENSMUSG00000013353,0.0651233871107792,0.108336101922605,0.0152125497450377,0.0311611906067707,0.00847365709482361,0.00902800849355039,0.0536664949338829,0.0735997644807537,0.0447220791115691,0.0447220791115691,0.0386398763523957,0.0219544752002248,ENSMUSG00000013353,4931406B18Rik
ENSMUSG00000013367,0.413639577034731,0.156388795055612,0.184464893695517,0.143944955449036,0.117428779445266,0.281499831100101,0.334672021419009,0.159367629247147,0.309881501313898,0.309881501313898,0.133868808567604,0.0380309115248874,ENSMUSG00000013367,Iglon5
ENSMUSG00000013465,22.5395434455949,22.7835840791298,22.2042710507824,21.4997481377672,21.4534635463298,21.7807639532637,20.3117275873099,21.9588489674855,21.9668110926944,19.9070439190826,20.6359591729914,20.7733577597488,ENSMUSG00000013465,Nelfb
ENSMUSG00000013495,2.79115976991991,2.94549002522076,3.01587383651896,2.32986677398174,2.80302419432253,2.53639418838454,3.36810875221906,2.84526154519589,3.232330601558,2.72569571103167,2.89997811337273,3.08402475178575,ENSMUSG00000013495,Tmem175
ENSMUSG00000013523,0.752756437842912,0.779702224632211,0.766400218175231,0.462130448551969,0.687472695136907,0.779702224632211,1.5309203780952,1.34833354401045,1.53326123494244,1.05338558125816,0.948047023132347,0.976775720803025,ENSMUSG00000013523,Bcas1
ENSMUSG00000013593,67.3734457476972,67.0403942311262,69.0766675282044,63.3066483221265,63.9142283892881,68.2909291278887,62.8150626059888,64.5540256662983,63.5932817617952,64.7160855189289,63.1821032824587,62.6746241423222,ENSMUSG00000013593,Ndufs2
ENSMUSG00000013622,8.88337596265718,8.72713732441485,9.57496000901942,7.69802328149998,8.10024646592618,8.41683910843565,8.69244425998939,9.26886629314519,8.80004303951181,7.82012558314696,7.67794148163519,8.7956762059273,ENSMUSG00000013622,Atraid
ENSMUSG00000013629,16.2820119646306,16.2288408671203,15.7923314402091,17.0614006044657,21.4679860908258,20.4850035989089,15.7378544818673,16.7551853098877,17.2189980598709,17.5991394724763,19.0830989127956,19.4908869735905,ENSMUSG00000013629,Cad
ENSMUSG00000013668,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000013668,4933402N03Rik
ENSMUSG00000013698,9.11086359802217,8.52789202138175,8.88316998533624,7.60403705239873,7.24020752836051,7.13241878151928,11.8438637725241,12.8577353795106,11.5980767162849,10.926002734381,9.82994608046454,10.5341050488292,ENSMUSG00000013698,Pea15a
ENSMUSG00000013707,63.5902982234773,64.6375797557766,65.0553707524527,56.6384911735955,60.1213372111205,58.2237992903194,81.0061398296692,88.1928528987353,86.4032481679541,74.5197068726481,78.8770053475936,78.2895802949279,ENSMUSG00000013707,Tnfaip8l2
ENSMUSG00000013736,11.6329852701791,12.9784353224794,11.5745249158343,10.5247159846499,12.0575289814643,11.6739869885407,13.2901452689439,13.6967861349487,13.6107839288051,12.1875408977882,12.3851590106007,11.9057179569547,ENSMUSG00000013736,Trnt1
ENSMUSG00000013921,0.0171724821277392,0.0142836533585868,0.0361027773866644,0,0,0,0.0339633535415287,0,0.0283027946179406,0.0283027946179406,0,0,ENSMUSG00000013921,Clip3
ENSMUSG00000013928,0,0.0579224939108978,0.122002103316261,0.066642009123291,0.0815487743219219,0,0.0344317047137004,0.118051559018401,0,0.0573861745228339,0.0619770684846607,0.140856973828774,ENSMUSG00000013928,NA
ENSMUSG00000013936,0.0307750070013141,0.179185321138492,0.0215667371898973,0.176708104717223,0.19220881565733,0.153587418118708,0.33476368726985,0.15651289274954,0.0253608853992311,0.152165312395386,0.301287318542865,0.0622494459799308,ENSMUSG00000013936,Myl2
ENSMUSG00000013973,0.427377388479941,0.380873707356957,0.477774909543661,0.408995565319513,0.317765978067792,0.473976169155324,0.603755358328805,0.431253827377718,0.419274554395004,0.586984376153005,0.289802571997826,0.380777527127826,ENSMUSG00000013973,Dedd
ENSMUSG00000013997,4.57016980419061,4.26894898129715,4.51590451962522,3.97509735999737,3.93367370989319,4.14772122117918,5.08560074945695,4.62380820020031,4.70984279934525,4.10073744642447,4.38247011952191,4.03249580957355,ENSMUSG00000013997,Nit1
ENSMUSG00000014030,0.620148046251769,0.63305682036661,0.559701738236057,0.377665916730061,0.308095879437681,0.406406847642762,1.04997119548048,1.20262187497511,1.47119857773813,1.00660955318925,1.00351229302559,0.997810518633399,ENSMUSG00000014030,Pax5
ENSMUSG00000014077,42.9386144643687,45.8330582721126,45.4370549796311,44.7809083595679,42.72790958223,44.7013778209493,41.1641279451572,43.5209401621395,44.3408667424813,43.1529266039861,43.6788236990053,42.7057805967998,ENSMUSG00000014077,Chp1
ENSMUSG00000014104,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000014104,Sval2
ENSMUSG00000014158,0.305291681778605,0.314878411225111,0.316637955306125,0.280474422485634,0.324144782127038,0.274248938808967,0.531343211486674,0.548594614457021,0.563545830364654,0.311962870380434,0.510814041951962,0.481667012478881,ENSMUSG00000014158,Trpv4
ENSMUSG00000014226,51.8775589224382,52.9018482844175,54.5955208055917,67.1785687328022,66.727124128125,64.5020844640333,53.7119761752819,49.3512018719421,51.7029473634451,61.2458342196696,65.0925335035099,60.3353251725938,ENSMUSG00000014226,Cacybp
ENSMUSG00000014329,0,0,0,0,0,0,0,0.0205431611816426,0,0,0,0,ENSMUSG00000014329,Bicc1
ENSMUSG00000014353,8.73530229665214,9.12861458706703,9.03734095395642,9.15187232477872,9.31385709692709,8.8019620341449,10.6114994647018,9.4824251257276,9.07907718790016,7.67960478899455,8.60570564897034,8.53399859162187,ENSMUSG00000014353,Tmem87b
ENSMUSG00000014355,20.5748073617716,21.0585347402196,21.7609431368736,19.311218075906,21.9195279022987,19.5007560711681,19.7358124393527,19.9482178071717,20.633131958139,20.0723072588975,19.9267536857921,19.6934838098328,ENSMUSG00000014355,Anapc1
ENSMUSG00000014361,3.54013911789939,3.54148041839872,3.65427639739753,2.25858337987846,2.70154523407582,2.41404283201711,5.34582268899612,5.62291337199086,5.76896794608972,3.92920595872625,4.83962531933012,5.0641240678141,ENSMUSG00000014361,Mertk
ENSMUSG00000014402,13.225974344059,14.9566664120129,13.1019044962704,13.1258972781342,13.3849610402027,13.4626974627993,12.5340599455041,13.7364300852039,14.0108319036566,13.2875836781377,13.2061762034514,12.5299314672612,ENSMUSG00000014402,Tsg101
ENSMUSG00000014418,4.00844297543459,4.34819127534652,4.2545920251858,3.67104599472972,3.78796618903682,3.46216407789664,4.31706366603342,4.11786810296236,4.4956727880884,3.83603682595353,3.82507672073652,3.8235821609342,ENSMUSG00000014418,Hps5
ENSMUSG00000014529,0.0281956212200245,0,0.0197591361305684,0,0,0,0,0,0,0,0.0250941028858218,0,ENSMUSG00000014529,Tmbim7
ENSMUSG00000014542,0,0,0,0,0,0,0.0360867525531377,0.0618630043768076,0,0.0300722937942814,0.032478077297824,0.258348342141782,ENSMUSG00000014542,Clec4f
ENSMUSG00000014543,0.683036781530685,0.39769337840525,0.430797214178015,0.130731771088669,0.533248013651149,0.738573417038321,0.540357987166498,0.636850484874801,0.844309354947653,1.06945851626703,0.60790273556231,0.483558994197292,ENSMUSG00000014543,Klra17
ENSMUSG00000014550,8.19857019407746,8.9611338661467,8.71923276525992,7.353107870881,7.65503455218852,7.77888102338548,9.43156007781546,8.78261287098027,8.43679870171757,8.06333879942827,7.53506279218993,8.05215043458695,ENSMUSG00000014550,Rbsn
ENSMUSG00000014551,8.95910631369847,8.94236032058876,8.31350576641214,9.3276687332405,8.79122469357336,8.98090497714302,8.41658265359118,8.30092828993022,8.6049756107496,8.0321591869571,8.48226560351939,7.92048891443997,ENSMUSG00000014551,Mrps25
ENSMUSG00000014554,4.65084762467968,4.47050746023938,4.23055670672745,3.75813525749858,4.08779624499846,4.22712739793409,5.66520467836257,5.15611946532999,5.35554743339831,5.46976526965562,4.26260964912281,5.24882874800638,ENSMUSG00000014554,Dguok
ENSMUSG00000014592,0.680033393020979,0.659386951388494,0.597673234402177,0.66516662603757,0.630630947729787,0.718763027579875,0.613031944537328,0.636916306012808,0.643993153857395,0.634704791061375,0.792483113756437,0.73715824735687,ENSMUSG00000014592,Camta1
ENSMUSG00000014599,12.8455311924978,12.3109865053062,13.1581454819012,9.48001204519177,8.85583787751042,11.2662221212164,11.26861562496,9.49417452817245,7.94992295510908,10.4149326230691,7.62936498789904,7.55654970821503,ENSMUSG00000014599,Csf1
ENSMUSG00000014601,12.626688145517,13.2777182881181,12.3518603365941,11.9008456373241,13.7077847588377,12.8665855613924,12.9418560732298,12.8640938478971,12.4975004999,12.0531449265702,12.9574085182963,11.8612641108142,ENSMUSG00000014601,Strip1
ENSMUSG00000014602,0.217007005987724,0.236039971286432,0.31584968830315,0.207673371321585,0.162901682969867,0.249924675479751,0.313640040277984,0.4103260677321,0.398928121406208,0.275122842349109,0.297132669737038,0.43050472035764,ENSMUSG00000014602,Kif1a
ENSMUSG00000014603,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000014603,Alx3
